prod_notif_no,ingredient_id
NOT220401626K,23
NOT220401626K,26
NOT240505958K,41
NOT240505958K,53
NOT240505958K,54
NOT240505958K,55
NOT240505958K,56
NOT240505958K,57
NOT240101466K,22
NOT240101466K,23
NOT240101466K,58
NOT240101466K,25
NOT240101466K,26
NOT240101466K,59
NOT240101466K,60
NOT240101466K,27
NOT180701540K,22
NOT180701540K,23
NOT180701540K,24
NOT180701540K,61
NOT180701540K,62
NOT180701540K,63
NOT180701540K,64
NOT180701540K,26
NOT180701540K,27
NOT200402029K,22
NOT200402029K,23
NOT200402029K,26
NOT240400859K,22
NOT240400859K,23
NOT240400859K,26
NOT200703711K,22
NOT200703711K,23
NOT200703711K,24
NOT200703711K,61
NOT200703711K,62
NOT200703711K,63
NOT200703711K,64
NOT200703711K,26
NOT200703711K,27
NOT240705253K,22
NOT240705253K,23
NOT240705253K,26
NOT220209502K,22
NOT220209502K,23
NOT220209502K,26
NOT240606557K,22
NOT240606557K,23
NOT240606557K,26
NOT240703118K,22
NOT240703118K,23
NOT240703118K,26
NOT220401909K,22
NOT220401909K,35
NOT220401909K,36
NOT220401909K,23
NOT220401909K,37
NOT220401909K,26
NOT220401909K,27
NOT240607182K,22
NOT240607182K,41
NOT240607182K,42
NOT240607182K,43
NOT240607182K,44
NOT240607182K,27
NOT240700952K,22
NOT240700952K,23
NOT240700952K,26
NOT220802650K,22
NOT220802650K,23
NOT220802650K,26
NOT240506130K,22
NOT240506130K,23
NOT240506130K,26
NOT240701894K,22
NOT240701894K,41
NOT240701894K,42
NOT240701894K,43
NOT240701894K,44
NOT240701894K,27
NOT220204616K,22
NOT220204616K,41
NOT220204616K,42
NOT220204616K,43
NOT220204616K,44
NOT220204616K,27
NOT240702408K,22
NOT240702408K,23
NOT240702408K,26
NOT220401882K,22
NOT220401882K,23
NOT220401882K,26
NOT240705544K,22
NOT240705544K,23
NOT240705544K,24
NOT240705544K,61
NOT240705544K,62
NOT240705544K,63
NOT240705544K,64
NOT240705544K,26
NOT240705544K,27
NOT220903411K,28
NOT220903411K,45
NOT220903411K,29
NOT220903411K,30
NOT220903411K,31
NOT220903411K,32
NOT240506396K,22
NOT240506396K,23
NOT240506396K,26
NOT240600950K,22
NOT240600950K,23
NOT240600950K,24
NOT240600950K,61
NOT240600950K,62
NOT240600950K,63
NOT240600950K,64
NOT240600950K,26
NOT240600950K,27
NOT240600586K,22
NOT240600586K,23
NOT240600586K,26
NOT220802580K,22
NOT220802580K,38
NOT220802580K,39
NOT220802580K,23
NOT220802580K,40
NOT220802580K,26
NOT240305053K,22
NOT240305053K,23
NOT240305053K,26
NOT240700693K,22
NOT240700693K,23
NOT240700693K,26
NOT240600472K,22
NOT240600472K,23
NOT240600472K,26
NOT240503763K,22
NOT240503763K,23
NOT240503763K,26
NOT240606456K,22
NOT240606456K,23
NOT240606456K,26
NOT240603393K,22
NOT240603393K,38
NOT240603393K,39
NOT240603393K,23
NOT240603393K,40
NOT240603393K,26
NOT240403539K,22
NOT240403539K,23
NOT240403539K,26
NOT240406477K,22
NOT240406477K,23
NOT240406477K,26
NOT240302684K,22
NOT240302684K,23
NOT240302684K,26
NOT220404025K,22
NOT220404025K,23
NOT220404025K,24
NOT220404025K,61
NOT220404025K,62
NOT220404025K,63
NOT220404025K,64
NOT220404025K,26
NOT220404025K,27
NOT220114491K,22
NOT220114491K,23
NOT220114491K,24
NOT220114491K,61
NOT220114491K,62
NOT220114491K,63
NOT220114491K,64
NOT220114491K,26
NOT220114491K,27
NOT240305158K,22
NOT240305158K,23
NOT240305158K,26
NOT220708514K,28
NOT220708514K,45
NOT220708514K,29
NOT220708514K,30
NOT220708514K,31
NOT220708514K,32
NOT240602092K,22
NOT240602092K,23
NOT240602092K,26
NOT240204285K,28
NOT240204285K,45
NOT240204285K,29
NOT240204285K,30
NOT240204285K,31
NOT240204285K,32
NOT240204010K,22
NOT240204010K,23
NOT240204010K,24
NOT240204010K,61
NOT240204010K,62
NOT240204010K,63
NOT240204010K,64
NOT240204010K,26
NOT240204010K,27
NOT220802284K,22
NOT220802284K,23
NOT220802284K,58
NOT220802284K,25
NOT220802284K,26
NOT220802284K,59
NOT220802284K,60
NOT220802284K,27
NOT240705489K,22
NOT240705489K,23
NOT240705489K,26
NOT220403480K,41
NOT220403480K,53
NOT220403480K,54
NOT220403480K,55
NOT220403480K,56
NOT220403480K,57
NOT220601229K,22
NOT220601229K,23
NOT220601229K,26
NOT220405640K,22
NOT220405640K,23
NOT220405640K,26
NOT240706471K,22
NOT240706471K,23
NOT240706471K,33
NOT240706471K,24
NOT240706471K,34
NOT240706471K,66
NOT240706471K,26
NOT220503558K,22
NOT220503558K,23
NOT220503558K,26
NOT240201687K,22
NOT240201687K,23
NOT240201687K,33
NOT240201687K,24
NOT240201687K,34
NOT240201687K,66
NOT240201687K,26
NOT240604139K,22
NOT240604139K,23
NOT240604139K,24
NOT240604139K,61
NOT240604139K,62
NOT240604139K,63
NOT240604139K,64
NOT240604139K,26
NOT240604139K,27
NOT180706509K,22
NOT180706509K,23
NOT180706509K,26
NOT180703466K,22
NOT180703466K,23
NOT180703466K,26
NOT240305424K,22
NOT240305424K,35
NOT240305424K,36
NOT240305424K,23
NOT240305424K,37
NOT240305424K,26
NOT240305424K,27
NOT200101777K,22
NOT200101777K,23
NOT200101777K,33
NOT200101777K,24
NOT200101777K,34
NOT200101777K,66
NOT200101777K,26
NOT220313496K,22
NOT220313496K,23
NOT220313496K,26
NOT200806533K,22
NOT200806533K,23
NOT200806533K,26
NOT220804947K,46
NOT220804947K,47
NOT220804947K,48
NOT220804947K,49
NOT220804947K,50
NOT220804947K,51
NOT220804947K,52
NOT240404552K,22
NOT240404552K,23
NOT240404552K,24
NOT240404552K,61
NOT240404552K,62
NOT240404552K,63
NOT240404552K,64
NOT240404552K,26
NOT240404552K,27
NOT240400033K,22
NOT240400033K,23
NOT240400033K,24
NOT240400033K,61
NOT240400033K,62
NOT240400033K,63
NOT240400033K,64
NOT240400033K,26
NOT240400033K,27
NOT240101311K,22
NOT240101311K,23
NOT240101311K,24
NOT240101311K,61
NOT240101311K,62
NOT240101311K,63
NOT240101311K,64
NOT240101311K,26
NOT240101311K,27
NOT240302851K,41
NOT240302851K,53
NOT240302851K,54
NOT240302851K,55
NOT240302851K,56
NOT240302851K,57
NOT240301712K,22
NOT240301712K,23
NOT240301712K,26
NOT240501972K,22
NOT240501972K,35
NOT240501972K,36
NOT240501972K,23
NOT240501972K,37
NOT240501972K,26
NOT240501972K,27
NOT240701014K,22
NOT240701014K,23
NOT240701014K,26
NOT240402093K,22
NOT240402093K,23
NOT240402093K,26
NOT240606053K,22
NOT240606053K,41
NOT240606053K,42
NOT240606053K,43
NOT240606053K,44
NOT240606053K,27
NOT240204167K,22
NOT240204167K,23
NOT240204167K,26
NOT220502947K,22
NOT220502947K,33
NOT220502947K,52
NOT220502947K,65
NOT220502947K,24
NOT220502947K,23
NOT220502947K,26
NOT240301528K,41
NOT240301528K,53
NOT240301528K,54
NOT240301528K,55
NOT240301528K,56
NOT240301528K,57
NOT240302753K,22
NOT240302753K,23
NOT240302753K,26
NOT180203087K,22
NOT180203087K,23
NOT180203087K,33
NOT180203087K,24
NOT180203087K,34
NOT180203087K,66
NOT180203087K,26
NOT160902111K,22
NOT160902111K,23
NOT160902111K,24
NOT160902111K,61
NOT160902111K,62
NOT160902111K,63
NOT160902111K,64
NOT160902111K,26
NOT160902111K,27
NOT220601888K,22
NOT220601888K,23
NOT220601888K,24
NOT220601888K,61
NOT220601888K,62
NOT220601888K,63
NOT220601888K,64
NOT220601888K,26
NOT220601888K,27
NOT240600673K,22
NOT240600673K,23
NOT240600673K,26
NOT240201656K,22
NOT240201656K,23
NOT240201656K,33
NOT240201656K,24
NOT240201656K,34
NOT240201656K,66
NOT240201656K,26
NOT240705417K,22
NOT240705417K,23
NOT240705417K,24
NOT240705417K,61
NOT240705417K,62
NOT240705417K,63
NOT240705417K,64
NOT240705417K,26
NOT240705417K,27
NOT240401082K,22
NOT240401082K,23
NOT240401082K,26
NOT220310845K,22
NOT220310845K,23
NOT220310845K,24
NOT220310845K,61
NOT220310845K,62
NOT220310845K,63
NOT220310845K,64
NOT220310845K,26
NOT220310845K,27
NOT240106775K,22
NOT240106775K,23
NOT240106775K,26
NOT240106755K,22
NOT240106755K,23
NOT240106755K,26
NOT240206403K,22
NOT240206403K,23
NOT240206403K,24
NOT240206403K,61
NOT240206403K,62
NOT240206403K,63
NOT240206403K,64
NOT240206403K,26
NOT240206403K,27
NOT220701074K,22
NOT220701074K,33
NOT220701074K,52
NOT220701074K,65
NOT220701074K,24
NOT220701074K,23
NOT220701074K,26
NOT240602439K,22
NOT240602439K,23
NOT240602439K,24
NOT240602439K,61
NOT240602439K,62
NOT240602439K,63
NOT240602439K,64
NOT240602439K,26
NOT240602439K,27
NOT240301012K,22
NOT240301012K,35
NOT240301012K,36
NOT240301012K,23
NOT240301012K,37
NOT240301012K,26
NOT240301012K,27
NOT240606086K,22
NOT240606086K,23
NOT240606086K,26
NOT240704563K,22
NOT240704563K,33
NOT240704563K,52
NOT240704563K,65
NOT240704563K,24
NOT240704563K,23
NOT240704563K,26
NOT220606666K,22
NOT220606666K,23
NOT220606666K,26
NOT240304272K,22
NOT240304272K,23
NOT240304272K,26
NOT200707350K,28
NOT200707350K,45
NOT200707350K,29
NOT200707350K,30
NOT200707350K,31
NOT200707350K,32
NOT240104958K,22
NOT240104958K,23
NOT240104958K,24
NOT240104958K,61
NOT240104958K,62
NOT240104958K,63
NOT240104958K,64
NOT240104958K,26
NOT240104958K,27
NOT240605176K,24
NOT240605176K,33
NOT240605176K,70
NOT240605176K,37
NOT240605176K,71
NOT240605176K,72
NOT240106749K,22
NOT240106749K,23
NOT240106749K,26
NOT240503858K,28
NOT240503858K,45
NOT240503858K,29
NOT240503858K,30
NOT240503858K,31
NOT240503858K,32
NOT180703868K,22
NOT180703868K,23
NOT180703868K,26
NOT200205709K,22
NOT200205709K,35
NOT200205709K,36
NOT200205709K,23
NOT200205709K,37
NOT200205709K,26
NOT200205709K,27
NOT240702789K,46
NOT240702789K,47
NOT240702789K,48
NOT240702789K,49
NOT240702789K,50
NOT240702789K,51
NOT240702789K,52
NOT220800651K,22
NOT220800651K,23
NOT220800651K,24
NOT220800651K,61
NOT220800651K,62
NOT220800651K,63
NOT220800651K,64
NOT220800651K,26
NOT220800651K,27
NOT200806432K,22
NOT200806432K,33
NOT200806432K,52
NOT200806432K,65
NOT200806432K,24
NOT200806432K,23
NOT200806432K,26
NOT240401926K,67
NOT240401926K,28
NOT240401926K,29
NOT240401926K,68
NOT240401926K,31
NOT240401926K,65
NOT240505921K,22
NOT240505921K,41
NOT240505921K,42
NOT240505921K,43
NOT240505921K,44
NOT240505921K,27
NOT240604419K,22
NOT240604419K,35
NOT240604419K,36
NOT240604419K,23
NOT240604419K,37
NOT240604419K,26
NOT240604419K,27
NOT240606892K,22
NOT240606892K,23
NOT240606892K,26
NOT240401778K,22
NOT240401778K,23
NOT240401778K,26
NOT240700351K,22
NOT240700351K,23
NOT240700351K,26
NOT140703516K,22
NOT140703516K,23
NOT140703516K,26
NOT200103019K,22
NOT200103019K,23
NOT200103019K,26
NOT240303958K,28
NOT240303958K,45
NOT240303958K,29
NOT240303958K,30
NOT240303958K,31
NOT240303958K,32
NOT220804087K,22
NOT220804087K,23
NOT220804087K,33
NOT220804087K,24
NOT220804087K,34
NOT220804087K,66
NOT220804087K,26
NOT220605394K,22
NOT220605394K,23
NOT220605394K,58
NOT220605394K,25
NOT220605394K,26
NOT220605394K,59
NOT220605394K,60
NOT220605394K,27
NOT220802816K,22
NOT220802816K,23
NOT220802816K,26
NOT240300545K,22
NOT240300545K,23
NOT240300545K,26
NOT180205597K,22
NOT180205597K,23
NOT180205597K,26
NOT240603412K,22
NOT240603412K,23
NOT240603412K,24
NOT240603412K,61
NOT240603412K,62
NOT240603412K,63
NOT240603412K,64
NOT240603412K,26
NOT240603412K,27
NOT240403515K,22
NOT240403515K,23
NOT240403515K,26
NOT220303690K,41
NOT220303690K,53
NOT220303690K,54
NOT220303690K,55
NOT220303690K,56
NOT220303690K,57
NOT240500645K,22
NOT240500645K,23
NOT240500645K,33
NOT240500645K,24
NOT240500645K,34
NOT240500645K,66
NOT240500645K,26
NOT240602746K,46
NOT240602746K,47
NOT240602746K,48
NOT240602746K,49
NOT240602746K,50
NOT240602746K,51
NOT240602746K,52
NOT200401362K,28
NOT200401362K,45
NOT200401362K,29
NOT200401362K,30
NOT200401362K,31
NOT200401362K,32
NOT240702553K,22
NOT240702553K,23
NOT240702553K,58
NOT240702553K,25
NOT240702553K,26
NOT240702553K,59
NOT240702553K,60
NOT240702553K,27
NOT240706870K,22
NOT240706870K,23
NOT240706870K,33
NOT240706870K,24
NOT240706870K,34
NOT240706870K,66
NOT240706870K,26
NOT240300382K,22
NOT240300382K,23
NOT240300382K,26
NOT200900573K,22
NOT200900573K,23
NOT200900573K,26
NOT240304777K,28
NOT240304777K,45
NOT240304777K,29
NOT240304777K,30
NOT240304777K,31
NOT240304777K,32
NOT240600329K,28
NOT240600329K,45
NOT240600329K,29
NOT240600329K,30
NOT240600329K,31
NOT240600329K,32
NOT240107604K,22
NOT240107604K,33
NOT240107604K,52
NOT240107604K,65
NOT240107604K,24
NOT240107604K,23
NOT240107604K,26
NOT220402275K,22
NOT220402275K,23
NOT220402275K,24
NOT220402275K,61
NOT220402275K,62
NOT220402275K,63
NOT220402275K,64
NOT220402275K,26
NOT220402275K,27
NOT240307561K,22
NOT240307561K,23
NOT240307561K,26
NOT220312891K,22
NOT220312891K,23
NOT220312891K,24
NOT220312891K,61
NOT220312891K,62
NOT220312891K,63
NOT220312891K,64
NOT220312891K,26
NOT220312891K,27
NOT240106100K,22
NOT240106100K,23
NOT240106100K,26
NOT240605944K,22
NOT240605944K,23
NOT240605944K,26
NOT240603636K,28
NOT240603636K,45
NOT240603636K,29
NOT240603636K,30
NOT240603636K,31
NOT240603636K,32
NOT240101752K,22
NOT240101752K,38
NOT240101752K,39
NOT240101752K,23
NOT240101752K,40
NOT240101752K,26
NOT220602076K,22
NOT220602076K,23
NOT220602076K,26
NOT240103484K,22
NOT240103484K,38
NOT240103484K,39
NOT240103484K,23
NOT240103484K,40
NOT240103484K,26
NOT240405711K,22
NOT240405711K,23
NOT240405711K,26
NOT240404486K,22
NOT240404486K,23
NOT240404486K,26
NOT240102706K,22
NOT240102706K,33
NOT240102706K,52
NOT240102706K,65
NOT240102706K,24
NOT240102706K,23
NOT240102706K,26
NOT240103830K,22
NOT240103830K,23
NOT240103830K,26
NOT240103743K,41
NOT240103743K,53
NOT240103743K,54
NOT240103743K,55
NOT240103743K,56
NOT240103743K,57
NOT180800766K,22
NOT180800766K,38
NOT180800766K,39
NOT180800766K,23
NOT180800766K,40
NOT180800766K,26
NOT240302180K,22
NOT240302180K,23
NOT240302180K,41
NOT240302180K,69
NOT240302180K,26
NOT240302180K,27
NOT220603314K,22
NOT220603314K,41
NOT220603314K,42
NOT220603314K,43
NOT220603314K,44
NOT220603314K,27
NOT160201279K,22
NOT160201279K,23
NOT160201279K,26
NOT200702607K,22
NOT200702607K,23
NOT200702607K,24
NOT200702607K,61
NOT200702607K,62
NOT200702607K,63
NOT200702607K,64
NOT200702607K,26
NOT200702607K,27
NOT240302797K,46
NOT240302797K,47
NOT240302797K,48
NOT240302797K,49
NOT240302797K,50
NOT240302797K,51
NOT240302797K,52
NOT220312334K,46
NOT220312334K,47
NOT220312334K,48
NOT220312334K,49
NOT220312334K,50
NOT220312334K,51
NOT220312334K,52
NOT200301797K,22
NOT200301797K,23
NOT200301797K,26
NOT240302534K,22
NOT240302534K,23
NOT240302534K,24
NOT240302534K,61
NOT240302534K,62
NOT240302534K,63
NOT240302534K,64
NOT240302534K,26
NOT240302534K,27
NOT240302614K,22
NOT240302614K,23
NOT240302614K,24
NOT240302614K,61
NOT240302614K,62
NOT240302614K,63
NOT240302614K,64
NOT240302614K,26
NOT240302614K,27
NOT240405446K,22
NOT240405446K,23
NOT240405446K,24
NOT240405446K,61
NOT240405446K,62
NOT240405446K,63
NOT240405446K,64
NOT240405446K,26
NOT240405446K,27
NOT240402038K,22
NOT240402038K,38
NOT240402038K,39
NOT240402038K,23
NOT240402038K,40
NOT240402038K,26
NOT240203867K,22
NOT240203867K,41
NOT240203867K,42
NOT240203867K,43
NOT240203867K,44
NOT240203867K,27
NOT240406397K,22
NOT240406397K,23
NOT240406397K,24
NOT240406397K,61
NOT240406397K,62
NOT240406397K,63
NOT240406397K,64
NOT240406397K,26
NOT240406397K,27
NOT240102328K,22
NOT240102328K,33
NOT240102328K,52
NOT240102328K,65
NOT240102328K,24
NOT240102328K,23
NOT240102328K,26
NOT240504932K,28
NOT240504932K,45
NOT240504932K,29
NOT240504932K,30
NOT240504932K,31
NOT240504932K,32
NOT220709568K,22
NOT220709568K,23
NOT220709568K,33
NOT220709568K,24
NOT220709568K,34
NOT220709568K,66
NOT220709568K,26
NOT240202078K,22
NOT240202078K,23
NOT240202078K,24
NOT240202078K,61
NOT240202078K,62
NOT240202078K,63
NOT240202078K,64
NOT240202078K,26
NOT240202078K,27
NOT240101970K,46
NOT240101970K,47
NOT240101970K,48
NOT240101970K,49
NOT240101970K,50
NOT240101970K,51
NOT240101970K,52
NOT240706079K,22
NOT240706079K,23
NOT240706079K,26
NOT220101656K,22
NOT220101656K,23
NOT220101656K,26
NOT220402366K,22
NOT220402366K,23
NOT220402366K,26
NOT240205783K,22
NOT240205783K,23
NOT240205783K,33
NOT240205783K,24
NOT240205783K,34
NOT240205783K,66
NOT240205783K,26
NOT240503203K,46
NOT240503203K,47
NOT240503203K,48
NOT240503203K,49
NOT240503203K,50
NOT240503203K,51
NOT240503203K,52
NOT240502214K,41
NOT240502214K,53
NOT240502214K,54
NOT240502214K,55
NOT240502214K,56
NOT240502214K,57
NOT240103307K,22
NOT240103307K,23
NOT240103307K,26
NOT240203635K,22
NOT240203635K,23
NOT240203635K,26
NOT240200830K,22
NOT240200830K,23
NOT240200830K,24
NOT240200830K,61
NOT240200830K,62
NOT240200830K,63
NOT240200830K,64
NOT240200830K,26
NOT240200830K,27
NOT240102725K,22
NOT240102725K,23
NOT240102725K,33
NOT240102725K,24
NOT240102725K,34
NOT240102725K,66
NOT240102725K,26
NOT220404157K,22
NOT220404157K,23
NOT220404157K,26
NOT240506804K,28
NOT240506804K,45
NOT240506804K,29
NOT240506804K,30
NOT240506804K,31
NOT240506804K,32
NOT240403986K,22
NOT240403986K,23
NOT240403986K,24
NOT240403986K,61
NOT240403986K,62
NOT240403986K,63
NOT240403986K,64
NOT240403986K,26
NOT240403986K,27
NOT240104798K,22
NOT240104798K,23
NOT240104798K,26
NOT240500127K,22
NOT240500127K,23
NOT240500127K,26
NOT220400385K,46
NOT220400385K,47
NOT220400385K,48
NOT220400385K,49
NOT220400385K,50
NOT220400385K,51
NOT220400385K,52
NOT240503649K,67
NOT240503649K,28
NOT240503649K,29
NOT240503649K,68
NOT240503649K,31
NOT240503649K,65
NOT240200025K,22
NOT240200025K,41
NOT240200025K,42
NOT240200025K,43
NOT240200025K,44
NOT240200025K,27
NOT240605187K,22
NOT240605187K,23
NOT240605187K,24
NOT240605187K,61
NOT240605187K,62
NOT240605187K,63
NOT240605187K,64
NOT240605187K,26
NOT240605187K,27
NOT240205419K,22
NOT240205419K,23
NOT240205419K,26
NOT240600027K,22
NOT240600027K,23
NOT240600027K,26
NOT200200834K,22
NOT200200834K,23
NOT200200834K,58
NOT200200834K,25
NOT200200834K,26
NOT200200834K,59
NOT200200834K,60
NOT200200834K,27
NOT180205341K,22
NOT180205341K,23
NOT180205341K,26
NOT240503909K,22
NOT240503909K,23
NOT240503909K,24
NOT240503909K,61
NOT240503909K,62
NOT240503909K,63
NOT240503909K,64
NOT240503909K,26
NOT240503909K,27
NOT240205313K,22
NOT240205313K,23
NOT240205313K,26
NOT240604485K,22
NOT240604485K,35
NOT240604485K,36
NOT240604485K,23
NOT240604485K,37
NOT240604485K,26
NOT240604485K,27
NOT240303436K,28
NOT240303436K,45
NOT240303436K,29
NOT240303436K,30
NOT240303436K,31
NOT240303436K,32
NOT240302495K,22
NOT240302495K,23
NOT240302495K,58
NOT240302495K,25
NOT240302495K,26
NOT240302495K,59
NOT240302495K,60
NOT240302495K,27
NOT240600681K,22
NOT240600681K,23
NOT240600681K,26
NOT240504709K,22
NOT240504709K,23
NOT240504709K,26
NOT240304225K,22
NOT240304225K,23
NOT240304225K,58
NOT240304225K,25
NOT240304225K,26
NOT240304225K,59
NOT240304225K,60
NOT240304225K,27
NOT220904676K,22
NOT220904676K,23
NOT220904676K,33
NOT220904676K,24
NOT220904676K,34
NOT220904676K,66
NOT220904676K,26
NOT160511339K,28
NOT160511339K,45
NOT160511339K,29
NOT160511339K,30
NOT160511339K,31
NOT160511339K,32
NOT240201769K,22
NOT240201769K,23
NOT240201769K,26
NOT240706785K,22
NOT240706785K,23
NOT240706785K,26
NOT240606881K,22
NOT240606881K,23
NOT240606881K,33
NOT240606881K,24
NOT240606881K,34
NOT240606881K,66
NOT240606881K,26
NOT240702743K,22
NOT240702743K,23
NOT240702743K,24
NOT240702743K,61
NOT240702743K,62
NOT240702743K,63
NOT240702743K,64
NOT240702743K,26
NOT240702743K,27
NOT240502728K,22
NOT240502728K,41
NOT240502728K,42
NOT240502728K,43
NOT240502728K,44
NOT240502728K,27
NOT240404302K,41
NOT240404302K,53
NOT240404302K,54
NOT240404302K,55
NOT240404302K,56
NOT240404302K,57
NOT240105028K,41
NOT240105028K,53
NOT240105028K,54
NOT240105028K,55
NOT240105028K,56
NOT240105028K,57
NOT240606832K,22
NOT240606832K,41
NOT240606832K,42
NOT240606832K,43
NOT240606832K,44
NOT240606832K,27
NOT240203984K,22
NOT240203984K,23
NOT240203984K,26
NOT240604294K,22
NOT240604294K,33
NOT240604294K,52
NOT240604294K,65
NOT240604294K,24
NOT240604294K,23
NOT240604294K,26
NOT240204274K,22
NOT240204274K,23
NOT240204274K,26
NOT240201792K,22
NOT240201792K,23
NOT240201792K,24
NOT240201792K,61
NOT240201792K,62
NOT240201792K,63
NOT240201792K,64
NOT240201792K,26
NOT240201792K,27
NOT200202748K,46
NOT200202748K,47
NOT200202748K,48
NOT200202748K,49
NOT200202748K,50
NOT200202748K,51
NOT200202748K,52
NOT240601959K,22
NOT240601959K,23
NOT240601959K,33
NOT240601959K,24
NOT240601959K,34
NOT240601959K,66
NOT240601959K,26
NOT220602298K,22
NOT220602298K,23
NOT220602298K,24
NOT220602298K,61
NOT220602298K,62
NOT220602298K,63
NOT220602298K,64
NOT220602298K,26
NOT220602298K,27
NOT240205169K,22
NOT240205169K,23
NOT240205169K,33
NOT240205169K,24
NOT240205169K,34
NOT240205169K,66
NOT240205169K,26
NOT240600212K,22
NOT240600212K,23
NOT240600212K,33
NOT240600212K,24
NOT240600212K,34
NOT240600212K,66
NOT240600212K,26
NOT240607177K,22
NOT240607177K,23
NOT240607177K,24
NOT240607177K,61
NOT240607177K,62
NOT240607177K,63
NOT240607177K,64
NOT240607177K,26
NOT240607177K,27
NOT180105742K,22
NOT180105742K,33
NOT180105742K,52
NOT180105742K,65
NOT180105742K,24
NOT180105742K,23
NOT180105742K,26
NOT240702863K,22
NOT240702863K,23
NOT240702863K,26
NOT240400526K,46
NOT240400526K,47
NOT240400526K,48
NOT240400526K,49
NOT240400526K,50
NOT240400526K,51
NOT240400526K,52
NOT220603855K,22
NOT220603855K,23
NOT220603855K,26
NOT220603674K,22
NOT220603674K,23
NOT220603674K,58
NOT220603674K,25
NOT220603674K,26
NOT220603674K,59
NOT220603674K,60
NOT220603674K,27
NOT220904670K,22
NOT220904670K,23
NOT220904670K,33
NOT220904670K,24
NOT220904670K,34
NOT220904670K,66
NOT220904670K,26
NOT240406561K,22
NOT240406561K,33
NOT240406561K,52
NOT240406561K,65
NOT240406561K,24
NOT240406561K,23
NOT240406561K,26
NOT240201816K,22
NOT240201816K,23
NOT240201816K,26
NOT240605131K,22
NOT240605131K,33
NOT240605131K,52
NOT240605131K,65
NOT240605131K,24
NOT240605131K,23
NOT240605131K,26
NOT240704817K,22
NOT240704817K,23
NOT240704817K,33
NOT240704817K,24
NOT240704817K,34
NOT240704817K,66
NOT240704817K,26
NOT240706987K,22
NOT240706987K,23
NOT240706987K,26
NOT180901964K,22
NOT180901964K,23
NOT180901964K,58
NOT180901964K,25
NOT180901964K,26
NOT180901964K,59
NOT180901964K,60
NOT180901964K,27
NOT240404188K,22
NOT240404188K,23
NOT240404188K,24
NOT240404188K,61
NOT240404188K,62
NOT240404188K,63
NOT240404188K,64
NOT240404188K,26
NOT240404188K,27
NOT200600524K,22
NOT200600524K,38
